379,957315,""
380,825514,""
381,999233,""
382,15174,""
383,862266,""
384,334234,""
385,11162,""
386,87875,""
387,545598,""
388,554593,""
389,954370,""
390,406736,""
391,615052,""
392,781943,""
393,578668,""
394,349598,""
395,797826,""
396,535994,""
397,933586,""
398,800297,""
399,896108,""
400,50883,""
401,878931,""
402,987943,""
403,859516,""
404,133767,""
405,502872,""
406,222853,""
407,23422,""
408,590365,""
409,283527,""
410,717204,""
411,808241,""
412,899431,""
413,865395,""
414,303455,""
415,784460,""
416,103644,""
417,817853,""
418,710149,""
419,452376,""
420,402332,""
421,44493,""
422,825448,""
423,235876,""
424,194438,""
425,183063,""
426,939030,""
427,155152,""
428,900654,""
429,382217,""
430,706593,""
431,825018,""
432,67423,""
433,598974,""
434,997478,""
435,735497,""
436,489843,""
437,861117,""
438,156267,""
439,313346,""
440,931920,""
441,14949,""
442,831199,""
443,400317,""
444,556033,""
445,991202,""
446,774415,""
447,864892,""
448,799600,""
449,429617,""
450,703580,""
451,581224,""
452,469051,""
453,324816,""
454,298002,""
455,77854,""
456,500631,""
457,89787,""
458,872782,""
459,789526,""
460,495187,""
461,110061,""
462,912578,""
463,785209,""
464,862781,""
465,102292,""
466,218604,""
467,584418,""
468,819089,""
469,884003,""
470,543572,""
471,841589,""
472,219126,""
473,606366,""
474,826237,""
475,991985,""
476,267714,""
477,405837,""
478,567100,""
479,116199,""
480,702943,""
481,370354,""
482,831140,""
483,721136,""
484,291024,""
485,334267,""
486,681912,""
487,732494,""
488,15657,""
489,520230,""
490,978934,""
491,1105,""
492,558482,""
493,549325,""
494,265266,""
495,785593,""
496,501420,""
497,914253,""
498,267202,""
499,90616,""
500,359307,""
501,687510,""
502,187703,""
503,171881,""
504,14129,""
505,301410,""
506,939359,""
507,967235,""
508,997045,""
509,905179,""
510,343589,""
511,437418,""
512,29325,""
513,682390,""
514,884943,""
515,132148,""
516,543506,""
517,763005,""
518,487027,""
519,245500,""
520,883110,""
521,383311,""
522,530978,""
523,773129,""
524,565941,""
525,915038,""
526,732365,""
527,374253,""
528,789435,""
529,482375,""
530,327711,""
531,749439,""
532,313077,""
533,1600,""
534,339167,""
535,879011,""
536,590430,""
537,569740,""
538,348089,""
539,250974,""
540,260755,""
541,246629,""
542,351435,""
543,546960,""
544,11604,""
545,102263,""
546,975911,""
547,472990,""
548,860435,""
549,457884,""
550,555947,""
551,696654,""
552,104176,""
553,210402,""
554,75111,""
555,296214,""
556,14714,""
557,997398,""
558,383978,""
559,243563,""
560,939625,""
561,516098,""
562,805677,""
563,202969,""
564,102895,""
565,714162,""
566,196641,""
567,880704,""
568,686362,""
569,298995,""
570,475212,""
571,900238,""
572,752017,""
573,917387,""
574,481469,""
575,920430,""
576,553409,""
577,89635,""
578,191768,""
579,348160,""
580,161190,""
581,298502,""
582,541193,""
583,890299,""
584,690543,""
585,613,""
586,719297,""
587,540479,""
588,992565,""
589,309702,""
590,41477,""
591,175221,""
592,937790,""
593,485398,""
594,128192,""
595,28793,""
596,480501,""
597,733051,""
598,324263,""
599,721490,""
600,129713,""
601,297439,""
602,100256,""
603,983847,""
604,795280,""
605,473352,""
606,509685,""
607,998155,""
608,647505,""
609,750278,""
610,225339,""
611,715501,""
612,174561,""
613,597408,""
614,6681,""
615,268740,""
616,887645,""
617,492613,""
618,4744,""
619,171713,""
620,284847,""
621,418515,""
622,724626,""
623,814589,""
624,710619,""
625,679882,""
626,447601,""
627,844095,""
628,737965,""
629,158572,""
630,977451,""
631,533443,""
632,176927,""
633,705453,""
634,732129,""
635,662979,""
636,699964,""
637,922181,""
638,294534,""
639,735411,""
640,204512,""
641,741402,""
642,441876,""
643,312026,""
644,463084,""
645,802864,""
646,453777,""
647,146444,""
648,699727,""
649,665378,""
650,583471,""
651,357387,""
652,55330,""
653,583239,""
654,675266,""
655,67374,""
656,970391,""
657,626220,""
658,40550,""
659,432440,""
660,303009,""
661,235159,""
662,433574,""
663,303582,""
664,668237,""
665,710885,""
666,591567,""
667,928323,""
668,871603,""
669,907476,""
670,905019,""
671,549384,""
672,111581,""
673,886295,""
674,772358,""
675,253808,""
676,914845,""
677,227196,""
678,679347,""
679,91263,""
680,564075,""
681,49933,""
682,4849,""
683,228100,""
684,312565,""
685,916072,""
686,966035,""
687,199661,""
688,47287,""
689,541355,""
690,474531,""
691,647907,""
692,232354,""
693,240403,""
694,919964,""
695,567143,""
696,835943,""
697,215653,""
698,32181,""
699,900117,""
700,164169,""
701,708683,""
702,411327,""
703,930021,""
704,353638,""
705,532977,""
706,10585,""
707,16579,""
708,333256,""
709,467667,""
710,658955,""
711,538296,""
712,412396,""
713,966526,""
714,292516,""
715,538757,""
716,31292,""
717,778738,""
718,903206,""
719,691000,""
720,71989,""
721,798156,""
722,488970,""
723,312105,""
724,861517,""
725,12118,""
726,443664,""
727,289867,""
728,92034,""
729,139450,""
730,634439,""
731,886435,""
732,767569,""
733,162142,""
734,841035,""
735,2897,""
736,901491,""
737,70855,""
738,484810,""
739,160769,""
740,568898,""
741,41556,""
742,419833,""
743,15542,""
744,566628,""
745,550644,""
746,5842,""
747,763607,""
748,215915,""
749,475519,""
750,56855,""
751,192957,""
752,462506,""
753,984443,""
754,181778,""
755,686183,""
756,472837,""
757,124581,""
758,394215,""
759,845684,""
760,169698,""
761,100196,""
762,473542,""
763,38332,""
764,863190,""
765,685481,""
766,561343,""
767,532277,""
768,988491,""
769,926942,""
770,570718,""
771,805829,""
772,574209,""
773,11941,""
774,349130,""
775,593599,""
776,146727,""
777,449070,""
778,165201,""
779,249337,""
780,55762,""
781,212253,""
782,433157,""
783,929016,""
784,714184,""
785,43249,""
786,480542,""
787,81258,""
788,803617,""
789,518083,""
790,207026,""
791,284576,""
792,947144,""
793,689077,""
794,439869,""
795,26750,""
796,525802,""
797,497478,""
798,842032,""
799,695488,""
800,48178,""
801,884200,""
802,542546,""
803,208216,""
804,724734,""
805,708831,""
806,930486,""
807,535352,""
808,331973,""
809,407341,""
810,676632,""
811,311403,""
812,735194,""
813,488971,""
814,883778,""
815,737310,""
816,575542,""
817,706075,""
818,979967,""
819,476119,""
820,654839,""
821,154977,""
822,410708,""
823,575266,""
824,954841,""
825,311421,""
826,622355,""
827,294942,""
828,447601,""
829,224474,""
830,637372,""
831,370334,""
832,488233,""
833,503141,""
834,454709,""
835,549764,""
836,902851,""
837,976976,""
838,186002,""
839,676713,""
840,666661,""
841,649605,""
842,474723,""
843,179444,""
844,362048,""
845,694904,""
846,293012,""
847,341356,""
848,265307,""
849,280761,""
850,975759,""
851,877424,""
852,118806,""
853,71504,""
854,164198,""
855,837246,""
856,148429,""
857,134813,""
858,470466,""
859,64964,""
860,441217,""
861,987354,""
862,387877,""
863,14201,""
864,626959,""
865,668663,""
866,567710,""
867,532705,""
868,582133,""
869,255646,""
870,158537,""
871,582614,""
872,901205,""
873,510536,""
874,791825,""
875,303819,""
876,447482,""
877,810837,""
878,237701,""
879,135043,""
880,1281,""
881,469783,""
882,391579,""
883,591953,""
884,929048,""
885,931683,""
886,790515,""
887,603848,""
888,409024,""
889,696032,""
890,2437,""
891,913153,""
892,765165,""
893,274216,""
894,751179,""
895,541195,""
896,213823,""
897,165762,""
898,458566,""
899,729891,""
900,755900,""
901,510346,""
902,744193,""
903,186098,""
904,954167,""
905,178071,""
906,369709,""
907,711011,""
908,413601,""
909,318572,""
910,513407,""
911,349785,""
912,933773,""
913,113243,""
914,772110,""
915,253167,""
916,70201,""
917,873315,""
918,204789,""
919,849606,""
920,429117,""
921,354284,""
922,832043,""
923,951009,""
924,724744,""
925,192951,""
926,717568,""
927,956662,""
928,106935,""
929,631175,""
930,852878,""
931,301627,""
932,290950,""
933,656595,""
934,279878,""
935,245189,""
936,87214,""
937,254081,""
938,44416,""
939,458669,""
940,713753,""
941,644144,""
942,385037,""
943,901267,""
944,315801,""
945,885692,""
946,956547,""
947,37188,""
948,608102,""
949,663727,""
950,413076,""
951,598116,""
952,461364,""
953,106994,""
954,405342,""
955,725671,""
956,19269,""
957,487060,""
958,4540,""
959,886417,""
960,541988,""
961,966768,""
962,774415,""
963,118590,""
964,536937,""
965,378672,""
966,217949,""
967,917783,""
968,582816,""
969,664854,""
970,691401,""
971,811892,""
972,305806,""
973,473619,""
974,203928,""
975,142501,""
976,549123,""
977,917392,""
978,636816,""
979,739330,""
980,265480,""
981,112350,""
982,418366,""
983,990036,""
984,373988,""
985,147981,""
986,490403,""
987,403739,""
988,148084,""
989,293477,""
990,380885,""
991,384726,""
992,83503,""
993,310935,""
994,106268,""
995,498877,""
996,13029,""
997,230703,""
998,803746,""
999,313198,""
1000,967208,""
1001,208145,""
1002,733492,""
1003,212560,""
1004,59732,""
1005,232121,""
1006,887187,""
1007,911384,""
1008,986845,""
1009,873056,""
1010,683365,""
1011,476470,""
1012,550431,""
1013,991095,""
1014,502251,""
1015,672679,""
1016,333926,""
1017,396288,""
1018,23256,""
1019,393238,""
1020,831073,""
1021,521421,""
1022,565542,""
1023,804617,""
1024,701234,""
1025,626238,""
1026,139770,""
1027,769517,""
1028,629016,""
1029,333275,""
1030,282171,""
1031,579085,""
1032,7685,""
1033,5675,""
1034,967858,""
1035,14464,""
1036,606238,""
1037,659671,""
1038,900106,""
1039,147506,""
1040,818486,""
1041,71023,""
1042,956869,""
1043,589102,""
1044,981248,""
1045,505531,""
1046,670052,""
1047,243865,""
1048,827822,""
1049,13933,""
1050,60227,""
1051,947305,""
1052,433650,""
1053,12364,""
1054,907709,""
1055,632075,""
1056,157826,""
1057,230039,""
1058,312390,""
1059,477008,""
1060,844331,""
1061,195244,""
1062,82448,""
1063,484998,""
1064,748944,""
1065,820993,""
1066,416806,""
1067,240614,""
1068,304378,""
1069,644516,""
1070,854244,""
1071,290436,""
1072,437560,""
1073,816430,""
1074,65823,""
1075,643041,""
1076,827006,""
1077,424023,""
1078,148871,""
1079,904678,""
1080,601211,""
1081,49368,""
1082,657817,""
1083,700740,""
1084,266715,""
1085,332787,""
1086,979938,""
1087,130318,""
1088,236498,""
1089,752467,""
1090,78981,""
1091,828864,""
1092,845243,""
1093,428714,""
1094,597338,""
1095,445109,""
1096,315771,""
1097,610788,""
1098,609395,""
1099,880615,""
1100,897630,""
1101,443951,""
1102,999436,""
1103,311869,""
1104,508395,""
1105,321291,""
1106,358482,""
1107,697593,""
1108,66073,""
1109,868034,""
1110,743418,""
1111,106597,""
1112,390070,""
1113,585670,""
1114,280678,""
1115,575408,""
1116,812473,""
1117,335484,""
1118,743079,""
1119,654677,""
1120,333599,""
1121,870272,""
1122,164609,""
1123,333148,""
1124,789519,""
1125,894972,""
1126,319877,""
1127,928668,""
1128,161293,""
1129,171409,""
1130,211821,""
1131,290762,""
1132,26298,""
1133,902818,""
1134,417739,""
1135,520860,""
1136,214634,""
1137,806249,""
1138,884049,""
1139,121748,""
1140,995136,""
1141,365480,""
1142,417323,""
1143,443719,""
1144,833934,""
1145,901990,""
1146,779077,""
1147,135616,""
1148,733728,""
1149,786631,""
1150,301397,""
1151,339726,""
1152,86729,""
1153,818354,""
1154,607181,""
1155,739403,""
1156,287113,""
1157,865599,""
1158,152380,""
1159,380656,""
1160,765093,""
1161,833028,""
1162,656992,""
1163,837545,""
1164,583370,""
1165,975572,""
1166,532377,""
1167,779213,""
1168,857342,""
1169,437577,""
1170,13498,""
1171,929764,""
1172,611248,""
1173,936907,""
1174,328920,""
1175,388293,""
1176,85699,""
1177,306080,""
1178,414107,""
1179,246466,""
1180,528877,""
1181,592656,""
1182,910915,""
1183,212333,""
1184,92778,""
1185,322182,""
1186,252870,""
1187,13567,""
1188,156593,""
1189,702493,""
1190,484999,""
1191,646093,""
1192,828580,""
1193,709860,""
1194,694809,""
1195,577476,""
1196,501668,""
1197,855260,""
1198,869737,""
1199,287227,""
1200,739861,""
1201,419861,""
1202,526311,""
1203,685715,""
1204,901769,""
1205,766231,""
1206,385549,""
1207,817487,""
1208,924579,""
1209,338128,""
1210,907503,""
1211,958298,""
1212,888924,""
1213,371964,""
1214,956968,""
1215,683511,""
1216,737256,""
1217,348265,""
1218,45802,""
1219,249077,""
1220,759989,""
1221,1289,""
1222,857750,""
1223,449331,""
1224,31832,""
1225,452166,""
1226,774398,""
1227,858197,""
1228,717133,""
1229,648931,""
1230,595186,""
1231,578255,""
1232,989605,""
1233,513665,""
1234,727916,""
1235,477142,""
1236,488980,""
1237,977505,""
1238,541066,""
1239,449005,""
1240,275550,""
1241,785649,""
1242,859839,""
1243,248369,""
1244,869092,""
1245,809738,""
1246,170068,""
1247,746227,""
1248,481733,""
1249,121166,""
1250,891469,""
1251,268935,""
1252,150499,""
1253,307923,""
1254,30075,""
1255,873555,""
1256,198777,""
1257,366108,""
1258,147028,""
1259,246058,""
1260,106618,""
1261,343116,""
1262,438134,""
1263,392603,""
1264,145945,""
1265,171123,""
1266,352529,""
1267,488887,""
1268,398290,""
1269,225306,""
1270,670725,""
1271,163937,""
1272,947142,""
1273,425488,""
1274,320711,""
1275,307769,""
1276,751261,""
1277,439539,""
1278,61284,""
1279,22243,""
1280,668395,""
1281,305373,""
1282,713373,""
1283,586249,""
1284,107162,""
1285,304634,""
1286,881372,""
1287,900042,""
1288,104710,""
1289,998610,""
1290,835845,""
1291,872540,""
1292,999701,""
1293,110475,""
1294,514816,""
1295,535748,""
1296,191611,""
1297,363407,""
1298,408088,""
1299,5082,""
1300,679678,""
1301,839276,""
1302,723170,""
1303,734494,""
1304,832662,""
1305,474088,""
1306,963914,""
1307,207038,""
1308,912485,""
1309,74218,""
1310,251171,""
1311,183468,""
1312,867022,""
1313,154013,""
1314,154641,""
1315,661764,""
1316,172595,""
1317,634672,""
1318,42465,""
1319,213883,""
1320,520100,""
1321,88225,""
1322,807558,""
1323,837290,""
1324,158883,""
1325,47604,""
1326,401706,""
1327,401755,""
1328,593374,""
1329,348496,""
1330,826478,""
1331,971622,""
1332,301706,""
1333,394334,""
1334,969494,""
1335,243318,""
1336,230935,""
1337,634659,""
1338,783359,""
1339,855025,""
1340,527511,""
1341,983637,""
1342,504380,""
1343,410769,""
1344,362764,""
1345,193818,""
1346,242069,""
1347,982931,""
1348,595682,""
1349,713454,""
1350,363201,""
1351,862253,""
1352,849390,""
1353,348814,""
1354,155286,""
1355,482773,""
1356,70547,""
1357,873465,""
1358,754994,""
1359,927409,""
1360,465456,""
1361,108532,""
1362,885261,""
1363,463238,""
1364,763941,""
1365,593241,""
1366,112138,""
1367,736333,""
1368,250352,""
1369,78088,""
1370,379760,""
1371,901607,""
1372,500321,""
1373,616641,""
1374,631329,""
1375,297506,""
1376,585968,""
1377,494499,""
1378,114809,""
1379,144364,""
1380,421586,""
1381,437354,""
1382,220628,""
1383,46166,""
1384,466429,""
1385,816558,""
1386,58101,""
1387,763049,""
1388,495853,""
1389,243119,""
1390,627146,""
1391,500548,""
1392,418959,""
1393,686906,""
1394,467874,""
1395,65257,""
1396,132302,""
1397,344707,""
1398,361678,""
1399,291751,""
1400,150448,""
1401,577763,""
1402,310747,""
1403,792105,""
1404,194606,""
1405,175744,""
1406,818709,""
1407,606376,""
1408,9432,""
1409,765373,""
1410,593988,""
1411,854927,""
1412,70299,""
1413,588966,""
1414,908478,""
1415,709053,""
1416,488100,""
1417,249700,""
1418,844039,""
1419,42909,""
1420,826011,""
1421,419123,""
1422,30971,""
1423,85349,""
1424,406201,""
1425,540537,""
1426,268955,""
1427,129933,""
1428,442402,""
1429,106724,""
1430,88197,""
1431,948733,""
1432,294317,""
1433,31541,""
1434,363736,""
1435,580769,""
1436,603824,""
1437,33962,""
1438,102896,""
1439,222181,""
1440,738323,""
1441,942828,""
1442,415908,""
1443,147142,""
1444,309722,""
1445,143378,""
1446,373177,""
1447,399766,""
1448,266900,""
1449,704998,""
1450,538053,""
1451,605395,""
1452,426566,""
1453,131497,""
1454,781494,""
1455,636953,""
1456,462891,""
1457,60459,""
1458,353931,""
1459,803359,""
1460,428392,""
1461,764059,""
1462,783256,""
1463,586319,""
1464,53673,""
1465,351067,""
1466,496277,""
1467,499395,""
1468,461551,""
1469,312715,""
1470,664325,""
1471,15535,""
1472,943855,""
1473,970173,""
1474,732433,""
1475,405637,""
1476,834544,""
1477,971817,""
1478,620349,""
1479,600652,""
1480,870518,""
1481,810687,""
1482,902577,""
1483,787040,""
1484,498864,""
1485,843511,""
1486,906991,""
1487,88463,""
1488,105940,""
1489,649866,""
1490,830666,""
1491,778253,""
1492,913843,""
1493,652602,""
1494,544603,""
1495,194300,""
1496,187796,""
1497,591967,""
1498,800166,""
1499,601649,""
1500,614943,""
1501,552498,""
1502,388034,""
1503,341250,""
1504,678185,""
1505,615107,""
1506,2678,""
1507,843015,""
1508,735122,""
1509,318745,""
1510,46899,""
1511,122734,""
1512,495132,""
1513,27281,""
1514,56460,""
1515,340878,""
1516,114294,""
1517,642696,""
1518,313479,""
1519,568250,""
1520,838141,""
1521,451467,""
1522,49486,""
1523,535423,""
1524,418809,""
1525,548986,""
1526,780746,""
1527,895256,""
1528,208120,""
1529,204996,""
1530,668471,""
1531,124235,""
1532,161197,""
1533,359304,""
1534,328877,""
1535,655054,""
1536,146388,""
1537,903284,""
1538,500056,""
1539,96448,""
1540,94085,""
1541,876754,""
1542,699427,""
1543,558208,""
1544,864390,""
1545,561508,""
1546,730725,""
1547,811006,""
1548,735515,""
1549,621860,""
1550,810648,""
1551,751594,""
1552,218655,""
1553,57205,""
1554,471693,""
1555,690501,""
1556,177890,""
1557,434685,""
1558,70150,""
1559,958138,""
1560,998004,""
1561,852999,""
1562,72131,""
1563,535913,""
1564,43872,""
1565,408822,""
1566,688750,""
1567,604574,""
1568,876093,""
1569,896880,""
1570,188481,""
1571,439620,""
1572,315851,""
1573,476790,""
1574,665009,""
1575,282758,""
1576,677959,""
1577,789787,""
1578,378893,""
1579,951788,""
1580,936006,""
1581,530435,""
1582,621799,""
1583,490108,""
1584,26436,""
1585,360154,""
1586,22372,""
1587,545259,""
1588,341084,""
1589,670229,""
1590,705303,""
1591,584640,""
1592,583596,""
1593,165812,""
1594,747570,""
1595,805511,""
1596,352224,""
1597,860376,""
1598,345884,""
1599,186203,""
1600,612516,""
1601,51363,""
1602,810852,""
1603,721642,""
1604,666627,""
1605,488360,""
1606,509248,""
1607,631251,""
1608,234901,""
1609,61961,""
1610,656757,""
1611,632898,""
1612,352973,""
1613,422283,""
1614,919391,""
1615,737321,""
1616,885825,""
1617,391649,""
1618,20658,""
1619,486353,""
1620,777802,""
1621,922985,""
1622,661084,""
1623,261634,""
1624,805455,""
1625,330161,""
1626,66918,""
1627,967848,""
1628,303728,""
1629,573661,""
1630,983964,""
1631,771720,""
1632,440269,""
1633,84595,""
1634,105303,""
1635,920964,""
1636,897488,""
1637,227395,""
1638,316246,""
1639,380977,""
1640,907174,""
1641,946925,""
1642,460979,""
1643,616874,""
1644,834677,""
1645,237949,""
1646,479983,""
1647,377494,""
1648,167932,""
1649,534811,""
1650,384731,""
1651,247182,""
1652,36373,""
1653,94468,""
1654,796981,""
1655,760648,""
1656,49525,""
1657,269977,""
1658,879493,""
1659,365895,""
1660,850915,""
1661,916685,""
1662,189614,""
1663,520727,""
1664,99501,""
1665,546009,""
1666,270591,""
1667,716521,""
1668,633718,""
1669,589011,""
1670,223370,""
1671,990526,""
1672,870878,""
1673,980557,""
1674,103073,""
1675,461729,""
1676,93263,""
1677,26258,""
1678,341536,""
1679,302406,""
1680,366921,""
1681,679527,""
1682,386916,""
1683,54208,""
1684,451825,""
1685,721638,""
1686,441991,""
1687,810420,""
1688,497733,""
1689,37801,""
1690,172584,""
1691,589146,""
1692,965552,""
1693,766538,""
1694,172339,""
1695,963967,""
1696,798378,""
1697,447787,""
1698,491235,""
1699,151223,""
1700,18807,""
1701,301284,""
1702,22452,""
1703,516042,""
1704,475416,""
1705,121960,""
1706,198921,""
1707,469412,""
1708,111417,""
1709,738833,""
1710,890336,""
1711,75264,""
1712,165898,""
1713,608609,""
1714,682265,""
1715,653205,""
1716,398746,""
1717,374046,""
1718,737250,""
1719,343609,""
1720,886243,""
1721,398116,""
1722,917285,""
1723,616094,""
1724,354516,""
1725,363500,""
1726,327137,""
1727,235691,""
1728,431475,""
1729,241820,""
1730,78540,""
1731,84241,""
1732,680093,""
1733,518834,""
1734,830318,""
1735,973453,""
1736,56409,""
1737,517349,""
1738,836182,""
1739,86198,""
1740,115552,""
1741,369082,""
1742,146650,""
1743,704216,""
1744,857516,""
1745,782931,""
1746,79686,""
1747,904613,""
1748,979569,""
1749,849399,""
1750,499175,""
1751,678853,""
1752,398070,""
1753,308837,""
1754,896077,""
1755,693729,""
1756,284054,""
1757,564476,""
1758,30544,""
1759,625444,""
1760,445578,""
1761,209972,""
1762,956121,""
1763,63813,""
1764,372284,""
1765,424740,""
1766,36844,""
1767,148422,""
1768,924214,""
1769,136600,""
1770,578253,""
1771,163914,""
1772,551369,""
1773,638223,""
1774,447098,""
1775,488431,""
1776,135674,""
1777,918571,""
1778,782014,""
1779,754451,""
1780,6319,""
1781,744337,""
1782,603391,""
1783,331282,""
1784,211201,""
1785,724195,""
1786,882942,""
1787,952732,""
1788,254346,""
1789,845232,""
1790,720646,""
1791,469350,""
1792,217907,""
1793,869247,""
1794,650296,""
1795,51878,""
1796,322266,""
1797,68135,""
1798,200893,""
1799,559813,""
1800,227562,""
1801,977702,""
1802,753419,""
1803,185940,""
1804,898990,""
1805,74102,""
1806,4045,""
1807,647409,""
1808,341873,""
1809,60995,""
1810,643209,""
1811,500620,""
1812,659452,""
1813,423206,""
1814,209414,""
1815,519121,""
1816,920715,""
1817,207947,""
1818,104083,""
1819,317809,""
1820,818815,""
1821,935614,""
1822,307544,""
1823,405641,""
1824,553897,""
1825,386893,""
1826,876181,""
1827,777635,""
1828,53260,""
1829,26804,""
1830,854624,""
1831,600212,""
1832,447581,""
1833,19120,""
1834,982006,""
1835,417727,""
1836,17539,""
1837,327572,""
1838,118909,""
1839,641779,""
1840,767980,""
1841,264709,""
1842,234588,""
1843,310515,""
1844,42066,""
1845,315531,""
1846,260336,""
1847,814666,""
1848,611954,""
1849,123242,""
1850,436811,""
1851,672823,""
1852,276072,""
1853,623919,""
1854,634223,""
1855,196488,""
1856,915473,""
1857,731262,""
1858,189227,""
1859,286128,""
1860,387350,""
1861,713962,""
1862,41947,""
1863,739419,""
1864,614646,""
1865,922014,""
1866,996299,""
1867,11079,""
1868,297767,""
1869,943277,""
1870,59560,""
1871,811329,""
1872,8420,""
1873,808685,""
1874,687887,""
